Day	Month_	Year	Exp_day	Phase	Site	Genus	Species	ID_number	infection_tube	SVL	Tail	Mass	Regen_Tail	Skin_Scrapes	Treatment	Incubator_number	Shelf_number	Swab_ID	Census	Bd_hist	Bsal_hist	Specimen_ID	Bd_load	Bsal_load	Repeat1_Bd	Repeat1_Bsal	DoubleBd	DoubleBsal	DoubleBd_repeat	DoubleBsal_repeat	Bsal	Bd	Bd_load_t_min_1
29	6	2015	7	1	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	0.69	NA	NA	C	6	1	343	0	NA	NA	NA	0	239.3912981	NA	NA	NA	NA	NA	NA	239.3912981	0	0
2	7	2015	10	1	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	0.66	NA	NA	C	6	1	443	0	NA	NA	NA	0	282.8886704	NA	NA	NA	NA	NA	NA	282.8886704	0	0
6	7	2015	14	1	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	0.71	NA	NA	C	6	1	538	0	NA	NA	NA	0	2218.107508	NA	NA	NA	NA	NA	NA	2218.107508	0	0
9	7	2015	17	1	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	NA	NA	NA	C	6	1	633	0	NA	NA	NA	0	1076.04375	NA	NA	NA	NA	NA	NA	1076.04375	0	0
13	7	2015	21	1	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	0.66	NA	NA	C	6	1	728	0	NA	NA	NA	5.670428856	2285.947886	NA	NA	NA	NA	NA	NA	2285.947886	5.670428856	0
16	7	2015	24	1	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	NA	NA	NA	C	6	1	819	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	5.670428856
20	7	2015	28	1	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	0.64	NA	NA	C	6	1	906	0	NA	NA	NA	0	2515.312865	NA	NA	NA	NA	NA	NA	2515.312865	0	0
24	7	2015	32	1	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	NA	NA	NA	C	6	1	993	0	NA	NA	NA	0	5115.047619	NA	NA	NA	NA	NA	NA	5115.047619	0	0
27	7	2015	35	1	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	0.63	NA	NA	C	6	1	1080	0	NA	NA	NA	0	306.7438367	NA	NA	NA	NA	NA	NA	306.7438367	0	0
30	7	2015	38	1	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	NA	NA	NA	C	6	1	1166	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
10	8	2015	49	2	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	0.81	NA	NA	C	6	1	1252	0	NA	NA	NA	0	345.7734374	NA	NA	NA	NA	NA	NA	345.7734374	0	0
13	8	2015	52	2	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	NA	NA	NA	C	6	1	1337	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
17	8	2015	56	2	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	0.77	NA	NA	C	6	1	1422	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	8	2015	59	2	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	NA	NA	NA	C	6	1	1487	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	8	2015	63	2	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	0.75	NA	NA	C	6	1	1570	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
27	8	2015	66	2	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	NA	NA	NA	C	6	1	1652	0	NA	NA	NA	0	23.87034468	NA	NA	NA	NA	NA	NA	23.87034468	0	0
31	8	2015	70	2	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	0.69	NA	NA	C	6	1	1734	0	NA	NA	NA	0	30.34331314	NA	NA	NA	NA	NA	NA	30.34331314	0	0
3	9	2015	73	2	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	NA	NA	NA	C	6	1	1816	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
8	9	2015	78	2	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	NA	NA	NA	C	6	1	1898	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
11	9	2015	81	2	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	NA	NA	NA	C	6	1	1980	0	NA	NA	NA	0	0	NA	NA	0	0	0	0	0	0	0
14	9	2015	84	2	BT_Lake	Desmognathus	fuscus	13	39_small	37.5	NA	NA	NA	NA	C	6	1	NA	1	NA	NA	2435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
7	6	2015	NA	1	BT_Lake	Desmognathus	fuscus	13	NA	37.5	36.5	0.68	N	N	NA	NA	NA	80	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	WTM	Desmognathus	organi	13	40_small	34.8	NA	NA	NA	NA	I	6	3	175	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
26	6	2015	4	1	WTM	Desmognathus	organi	13	40_small	34.8	NA	0.79	NA	NA	I	6	3	286	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
30	6	2015	8	1	WTM	Desmognathus	organi	13	40_small	34.8	NA	0.72	NA	NA	I	6	3	385	0	NA	NA	NA	0	428.4857755	NA	NA	NA	NA	NA	NA	428.4857755	0	0
3	7	2015	11	1	WTM	Desmognathus	organi	13	40_small	34.8	NA	0.83	NA	NA	I	6	3	485	0	NA	NA	NA	0	116.0334101	NA	NA	NA	NA	NA	NA	116.0334101	0	0
7	7	2015	15	1	WTM	Desmognathus	organi	13	40_small	34.8	NA	0.88	NA	NA	I	6	3	580	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
9	7	2015	17	1	WTM	Desmognathus	organi	13	40_small	34.8	NA	NA	NA	NA	I	6	3	675	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
15	7	2015	23	1	WTM	Desmognathus	organi	13	40_small	34.8	NA	0.82	NA	NA	I	6	3	770	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
16	7	2015	24	1	WTM	Desmognathus	organi	13	40_small	34.8	NA	NA	NA	NA	I	6	3	861	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	7	2015	28	1	WTM	Desmognathus	organi	13	40_small	34.8	NA	0.81	NA	NA	I	6	3	948	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	7	2015	32	1	WTM	Desmognathus	organi	13	40_small	34.8	NA	NA	NA	NA	I	6	3	1035	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
28	7	2015	36	1	WTM	Desmognathus	organi	13	40_small	34.8	NA	0.84	NA	NA	I	6	3	1122	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
31	7	2015	39	1	WTM	Desmognathus	organi	13	40_small	34.8	NA	NA	NA	NA	I	6	3	1208	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
10	8	2015	49	2	WTM	Desmognathus	organi	13	40_small	34.8	NA	0.88	NA	NA	I	6	3	1294	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
13	8	2015	52	2	WTM	Desmognathus	organi	13	40_small	34.8	NA	NA	NA	NA	I	6	3	1379	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
18	8	2015	57	2	WTM	Desmognathus	organi	13	40_small	34.8	NA	0.88	NA	NA	I	6	3	1462	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
21	8	2015	60	2	WTM	Desmognathus	organi	13	40_small	34.8	NA	NA	NA	NA	I	6	3	1547	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
25	8	2015	64	2	WTM	Desmognathus	organi	13	40_small	34.8	NA	0.77	NA	NA	I	6	3	1629	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
28	8	2015	67	2	WTM	Desmognathus	organi	13	40_small	34.8	NA	NA	NA	NA	I	6	3	1711	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
1	9	2015	71	2	WTM	Desmognathus	organi	13	40_small	34.8	NA	0.89	NA	NA	I	6	3	1793	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
4	9	2015	74	2	WTM	Desmognathus	organi	13	40_small	34.8	NA	NA	NA	NA	I	6	3	1875	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
8	9	2015	78	2	WTM	Desmognathus	organi	13	40_small	34.8	NA	0.86	NA	NA	I	6	3	1957	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
11	9	2015	81	2	WTM	Desmognathus	organi	13	40_small	34.8	NA	NA	NA	NA	I	6	3	2039	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0
16	9	2015	86	2	WTM	Desmognathus	organi	13	40_small	34.8	NA	NA	NA	NA	I	6	3	NA	1	NA	NA	2480	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
7	6	2015	NA	1	WTM	Desmognathus	organi	13	NA	34.8	36.5	0.89	N	N	NA	NA	NA	76	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	BT_Lake	Notophtalamus	viridescens	13	71_small	42.8	NA	NA	NA	NA	I	1	3	204	0	NA	NA	NA	1097.416192	0	NA	NA	NA	NA	NA	NA	0	1097.416192	NA
26	6	2015	4	1	BT_Lake	Notophtalamus	viridescens	13	71_small	42.8	NA	2.16	NA	NA	I	1	3	303	0	NA	NA	NA	2575.714097	0	NA	NA	NA	NA	NA	NA	0	2575.714097	1097.416192
30	6	2015	8	1	BT_Lake	Notophtalamus	viridescens	13	71_small	42.8	NA	2.25	NA	NA	I	1	3	402	0	NA	NA	NA	9870.799778	545.7690763	NA	NA	NA	NA	NA	NA	545.7690763	9870.799778	2575.714097
3	7	2015	11	1	BT_Lake	Notophtalamus	viridescens	13	71_small	42.8	NA	2.15	NA	NA	I	1	3	498	0	NA	NA	NA	2918.913999	317.1917109	NA	NA	NA	NA	NA	NA	317.1917109	2918.913999	9870.799778
7	7	2015	15	1	BT_Lake	Notophtalamus	viridescens	13	71_small	42.8	NA	2.09	NA	NA	I	1	3	593	0	NA	NA	NA	79947.12254	488.6699285	NA	NA	NA	NA	NA	NA	488.6699285	79947.12254	2918.913999
9	7	2015	17	1	BT_Lake	Notophtalamus	viridescens	13	71_small	42.8	NA	NA	NA	NA	I	1	3	688	0	NA	NA	NA	896.8071197	276.8545282	NA	NA	NA	NA	NA	NA	276.8545282	896.8071197	79947.12254
15	7	2015	23	1	BT_Lake	Notophtalamus	viridescens	13	71_small	42.8	NA	1.97	NA	NA	I	1	3	779	1	NA	NA	2482	815.8050996	2161.608477	NA	NA	NA	NA	NA	NA	2161.608477	815.8050996	896.8071197
7	6	2015	NA	1	BT_Lake	Notophtalamus	viridescens	13	NA	42.8	46.2	2.78	N	N	NA	NA	NA	105	0	NA	NA	NA	1.88	0	NA	NA	NA	NA	NA	NA	0	1.88	NA
22	6	2015	0	1	RIM	Plethodon	cinereus	13	2_small	37.5	NA	NA	NA	NA	C	3	1	117	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
26	6	2015	4	1	RIM	Plethodon	cinereus	13	2_small	37.5	NA	0.95	NA	NA	C	3	1	215	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
30	6	2015	8	1	RIM	Plethodon	cinereus	13	2_small	37.5	NA	1.01	NA	NA	C	3	1	314	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
3	7	2015	11	1	RIM	Plethodon	cinereus	13	2_small	37.5	NA	1.01	NA	NA	C	3	1	414	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
7	7	2015	15	1	RIM	Plethodon	cinereus	13	2_small	37.5	NA	0.92	NA	NA	C	3	1	509	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
9	7	2015	17	1	RIM	Plethodon	cinereus	13	2_small	37.5	NA	NA	NA	NA	C	3	1	604	0	NA	NA	NA	0	269991.6266	NA	NA	NA	NA	NA	NA	269991.6266	0	0
15	7	2015	23	1	RIM	Plethodon	cinereus	13	2_small	37.5	NA	0.97	NA	NA	C	3	1	699	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
16	7	2015	24	1	RIM	Plethodon	cinereus	13	2_small	37.5	NA	NA	NA	NA	C	3	1	790	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	7	2015	28	1	RIM	Plethodon	cinereus	13	2_small	37.5	NA	0.93	NA	NA	C	3	1	877	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	7	2015	32	1	RIM	Plethodon	cinereus	13	2_small	37.5	NA	NA	NA	NA	C	3	1	964	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
28	7	2015	36	1	RIM	Plethodon	cinereus	13	2_small	37.5	NA	0.88	NA	NA	C	3	1	1051	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
31	7	2015	39	1	RIM	Plethodon	cinereus	13	2_small	37.5	NA	NA	NA	NA	C	3	1	1137	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
10	8	2015	49	2	RIM	Plethodon	cinereus	13	2_small	37.5	NA	0.98	NA	NA	C	3	1	1223	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
13	8	2015	52	2	RIM	Plethodon	cinereus	13	2_small	37.5	NA	NA	NA	NA	C	3	1	1308	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
18	8	2015	57	2	RIM	Plethodon	cinereus	13	2_small	37.5	NA	0.89	NA	NA	C	3	1	1393	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
21	8	2015	60	2	RIM	Plethodon	cinereus	13	2_small	37.5	NA	NA	NA	NA	C	3	1	1517	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
25	8	2015	64	2	RIM	Plethodon	cinereus	13	2_small	37.5	NA	0.9	NA	NA	C	3	1	1599	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
28	8	2015	67	2	RIM	Plethodon	cinereus	13	2_small	37.5	NA	NA	NA	NA	C	3	1	1681	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
1	9	2015	71	2	RIM	Plethodon	cinereus	13	2_small	37.5	NA	0.89	NA	NA	C	3	1	1763	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
4	9	2015	74	2	RIM	Plethodon	cinereus	13	2_small	37.5	NA	NA	NA	NA	C	3	1	1845	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
8	9	2015	78	2	RIM	Plethodon	cinereus	13	2_small	37.5	NA	0.97	NA	NA	C	3	1	1927	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
11	9	2015	81	2	RIM	Plethodon	cinereus	13	2_small	37.5	NA	NA	NA	NA	C	3	1	2009	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0
16	9	2015	86	2	RIM	Plethodon	cinereus	13	2_small	37.5	NA	NA	NA	NA	C	3	1	NA	1	NA	NA	2451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
7	6	2015	NA	1	RIM	Plethodon	cinereus	13	NA	37.5	37.2	1.08	N	N	NA	NA	NA	92	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	NA	NA	NA	I	4	2	145	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
26	6	2015	4	1	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	7.39	NA	NA	I	4	2	230	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
30	6	2015	8	1	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	7.29	NA	NA	I	4	2	329	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
3	7	2015	11	1	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	7.17	NA	NA	I	4	2	429	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
7	7	2015	15	1	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	7.14	NA	NA	I	4	2	524	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
9	7	2015	17	1	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	NA	NA	NA	I	4	2	619	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
15	7	2015	23	1	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	7.09	NA	NA	I	4	2	714	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
16	7	2015	24	1	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	NA	NA	NA	I	4	2	805	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	7	2015	28	1	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	7.1	NA	NA	I	4	2	892	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	7	2015	32	1	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	NA	NA	NA	I	4	2	979	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
28	7	2015	36	1	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	6.92	NA	NA	I	4	2	1066	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
31	7	2015	39	1	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	NA	NA	NA	I	4	2	1152	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
10	8	2015	49	2	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	6.67	NA	NA	D	4	2	1238	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
13	8	2015	52	2	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	NA	NA	NA	D	4	2	1323	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
18	8	2015	57	2	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	6.71	NA	NA	D	4	2	1408	0	NA	NA	NA	0	43.2314643	NA	NA	NA	NA	NA	NA	43.2314643	0	0
21	8	2015	60	2	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	NA	NA	NA	D	4	2	1525	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
25	8	2015	64	2	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	8.84	NA	NA	D	4	2	1607	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
28	8	2015	67	2	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	NA	NA	NA	D	4	2	1689	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
1	9	2015	71	2	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	6.47	NA	NA	D	4	2	1771	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
4	9	2015	74	2	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	NA	NA	NA	D	4	2	1853	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
8	9	2015	78	2	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	6.56	NA	NA	D	4	2	1935	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
11	9	2015	81	2	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	NA	NA	NA	D	4	2	2017	0	NA	NA	NA	0	13.54896405	0	2.974698387	0	28.51294225	0	8.624034234	28.51294225	0	0
16	9	2015	86	2	MRHQ	Plethodon	cylindraceus	13	17_large	71.4	NA	NA	NA	NA	D	4	2	NA	1	NA	NA	2474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
7	6	2015	NA	1	MRHQ	Plethodon	cylindraceus	13	NA	71.4	88	7.5	N	N	NA	NA	NA	60	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	NA	NA	NA	I	3	3	160	0	NA	NA	NA	8.407728008	0	NA	NA	NA	NA	NA	NA	0	8.407728008	NA
25	6	2015	3	1	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	2.84	NA	NA	I	3	3	258	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	8.407728008
29	6	2015	7	1	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	2.69	NA	NA	I	3	3	357	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
2	7	2015	10	1	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	2.79	NA	NA	I	3	3	457	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
6	7	2015	14	1	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	2.72	NA	NA	I	3	3	552	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
9	7	2015	17	1	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	NA	NA	NA	I	3	3	647	0	NA	NA	NA	0.658714438	29.33869069	NA	NA	NA	NA	NA	NA	29.33869069	0.658714438	0
13	7	2015	21	1	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	2.48	NA	NA	I	3	3	742	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0.658714438
16	7	2015	24	1	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	NA	NA	NA	I	3	3	833	0	NA	NA	NA	0	5.708898948	NA	NA	NA	NA	NA	NA	5.708898948	0	0
20	7	2015	28	1	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	2.56	NA	NA	I	3	3	920	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	7	2015	32	1	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	NA	NA	NA	I	3	3	1007	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
27	7	2015	35	1	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	2.27	NA	NA	I	3	3	1094	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
30	7	2015	38	1	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	NA	NA	NA	I	3	3	1180	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
10	8	2015	49	2	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	2.52	NA	NA	I	3	3	1266	0	NA	NA	NA	0	24.26449092	NA	NA	NA	NA	NA	NA	24.26449092	0	0
13	8	2015	52	2	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	NA	NA	NA	I	3	3	1351	0	NA	NA	NA	0	4.238807537	NA	NA	NA	NA	NA	NA	4.238807537	0	0
17	8	2015	56	2	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	2.49	NA	NA	I	3	3	1435	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	8	2015	59	2	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	NA	NA	NA	I	3	3	1495	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	8	2015	63	2	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	NA	NA	NA	I	3	3	1577	0	NA	NA	NA	0	2.532297316	NA	NA	NA	NA	NA	NA	2.532297316	0	0
27	8	2015	66	2	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	NA	NA	NA	I	3	3	1659	0	NA	NA	NA	0	5.029847705	NA	NA	NA	NA	NA	NA	5.029847705	0	0
31	8	2015	70	2	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	2.19	NA	NA	I	3	3	1741	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
3	9	2015	73	2	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	NA	NA	NA	I	3	3	1823	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
8	9	2015	78	2	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	2.2	NA	NA	I	3	3	1905	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
11	9	2015	81	2	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	NA	NA	NA	I	3	3	1987	0	NA	NA	NA	0	0	NA	NA	13.71818969	377.3289876	0	78.86375016	377.3289876	13.71818969	0
14	9	2015	84	2	RIM-West	Plethodon	glutinosus	13	44_small	49.3	NA	NA	NA	NA	I	3	3	NA	1	NA	NA	2423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.71818969
7	6	2015	NA	1	RIM-West	Plethodon	glutinosus	13	NA	49.3	48.8	2.95	N	N	NA	NA	NA	9	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	RIM	Plethodon	montanus	13	9_large	61	NA	NA	NA	NA	I	3	3	130	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
26	6	2015	4	1	RIM	Plethodon	montanus	13	9_large	61	NA	3.04	NA	NA	I	3	3	271	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
30	6	2015	8	1	RIM	Plethodon	montanus	13	9_large	61	NA	2.75	NA	NA	I	3	3	370	0	NA	NA	NA	645.6957624	12.98608086	NA	NA	NA	NA	NA	NA	12.98608086	645.6957624	0
3	7	2015	11	1	RIM	Plethodon	montanus	13	9_large	61	NA	2.64	NA	NA	I	3	3	470	0	NA	NA	NA	0	59.6088211	NA	NA	NA	NA	NA	NA	59.6088211	0	645.6957624
7	7	2015	15	1	RIM	Plethodon	montanus	13	9_large	61	NA	2.83	NA	NA	I	3	3	565	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
9	7	2015	17	1	RIM	Plethodon	montanus	13	9_large	61	NA	NA	NA	NA	I	3	3	660	0	NA	NA	NA	0	315.902951	NA	NA	NA	NA	NA	NA	315.902951	0	0
15	7	2015	23	1	RIM	Plethodon	montanus	13	9_large	61	NA	2.84	NA	NA	I	3	3	755	0	NA	NA	NA	0	331.8888622	NA	NA	NA	NA	NA	NA	331.8888622	0	0
16	7	2015	24	1	RIM	Plethodon	montanus	13	9_large	61	NA	NA	NA	NA	I	3	3	846	0	NA	NA	NA	0	18.97460073	NA	NA	NA	NA	NA	NA	18.97460073	0	0
20	7	2015	28	1	RIM	Plethodon	montanus	13	9_large	61	NA	2.41	NA	NA	I	3	3	933	0	NA	NA	NA	0	1757.488296	NA	NA	NA	NA	NA	NA	1757.488296	0	0
24	7	2015	32	1	RIM	Plethodon	montanus	13	9_large	61	NA	NA	NA	NA	I	3	3	1020	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
